Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age_Group
1,Travel_Rarely,Human Resources,13,Bachelor,Human Resources,Male,Medium,1,Human Resources,Low,Divorced,2335,1,4,3,Better,2,28-32
0,Non-Travel,Sales,2,Master,Life Sciences,Female,High,2,Sales Executive,High,Married,5154,0,10,3,Best,8,43-47
0,Travel_Rarely,Research & Development,2,Master,Other,Female,High,2,Research Scientist,Medium,Married,6962,1,15,2,Better,1,33-37
0,Travel_Frequently,Sales,2,Master,Life Sciences,Male,High,2,Sales Executive,Very High,Married,5675,0,7,5,Better,7,38-42
0,Travel_Frequently,Research & Development,5,College,Life Sciences,Female,High,1,Laboratory Technician,Very High,Single,2379,1,6,3,Good,5,23-27
0,Travel_Frequently,Research & Development,20,Below College,Medical,Male,High,1,Laboratory Technician,Very High,Married,3812,0,11,3,Best,11,28-32
0,Travel_Frequently,Sales,10,Master,Marketing,Male,High,2,Sales Executive,Very High,Single,4648,0,4,2,Best,0,28-32
0,Non-Travel,Research & Development,10,Master,Technical Degree,Male,High,1,Research Scientist,High,Married,2936,0,10,1,Good,6,38-42
0,Travel_Rarely,Research & Development,9,Master,Life Sciences,Female,High,1,Laboratory Technician,High,Single,2105,0,7,2,Better,2,43-47
0,Travel_Rarely,Research & Development,2,College,Life Sciences,Male,High,3,Manufacturing Director,Very High,Divorced,8578,0,12,4,Good,9,43-47
0,Non-Travel,Human Resources,1,College,Life Sciences,Male,High,1,Human Resources,Very High,Divorced,2706,0,3,2,Better,3,23-27
0,Travel_Rarely,Research & Development,29,Below College,Life Sciences,Male,Low,2,Healthcare Representative,High,Divorced,6384,0,11,3,Better,7,28-32
0,Travel_Rarely,Research & Development,8,Bachelor,Life Sciences,Male,High,1,Laboratory Technician,High,Single,3968,0,8,3,Better,0,38-42
1,Travel_Rarely,Sales,2,Master,Marketing,Male,Medium,2,Sales Executive,Medium,Single,9907,1,7,3,Good,2,28-32
0,Travel_Rarely,Sales,3,Bachelor,Technical Degree,Female,Very High,4,Sales Executive,Low,Divorced,13225,0,25,5,Better,19,43-47
0,Travel_Rarely,Sales,23,Below College,Medical,Female,Medium,2,Sales Representative,High,Married,3540,0,9,5,Better,9,23-27
0,Travel_Rarely,Human Resources,6,Below College,Medical,Male,Medium,1,Human Resources,Medium,Married,2804,0,1,3,Better,1,28-32
0,Travel_Rarely,Research & Development,6,Bachelor,Medical,Female,Medium,5,Manager,High,Married,19392,0,21,2,Better,16,38-42
0,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Male,Medium,5,Research Director,Medium,Married,19665,0,29,3,Better,22,43-47
1,Travel_Frequently,Research & Development,24,College,Life Sciences,Male,Medium,1,Research Scientist,Very High,Single,2439,1,1,3,Good,1,28-32
1,Travel_Rarely,Sales,10,Bachelor,Life Sciences,Female,High,3,Sales Executive,Medium,Married,7314,0,14,2,Better,8,43-47
0,Travel_Frequently,Research & Development,15,Bachelor,Life Sciences,Female,Medium,1,Research Scientist,Low,Married,4774,0,8,2,Good,7,23-27
0,Travel_Rarely,Research & Development,19,Master,Other,Male,High,2,Research Scientist,Very High,Divorced,3902,0,7,2,Better,2,38-42
0,Travel_Rarely,Research & Development,2,Master,Technical Degree,Male,Medium,1,Research Scientist,Very High,Married,2662,0,19,2,Best,5,53-57
0,Travel_Rarely,Sales,3,Bachelor,Medical,Female,High,1,Sales Representative,Medium,Married,2856,0,1,3,Better,1,23-27
1,Travel_Rarely,Sales,9,Bachelor,Medical,Male,High,1,Sales Representative,Very High,Single,1081,0,1,3,Good,1,28-32
1,Travel_Rarely,Research & Development,7,Below College,Life Sciences,Male,High,1,Research Scientist,Medium,Single,2472,1,1,2,Better,1,18-22
0,Travel_Rarely,Sales,10,Master,Technical Degree,Female,Medium,2,Sales Executive,High,Married,5673,1,10,4,Better,10,33-37
0,Travel_Rarely,Research & Development,20,Bachelor,Life Sciences,Male,High,2,Laboratory Technician,High,Divorced,4197,0,10,2,Better,10,28-32
0,Travel_Rarely,Sales,4,Bachelor,Life Sciences,Male,High,3,Sales Executive,Very High,Married,9713,1,9,3,Better,5,33-37
0,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,Male,High,1,Laboratory Technician,Low,Single,2062,0,11,2,Better,3,28-32
0,Travel_Rarely,Research & Development,7,Master,Medical,Male,High,2,Research Scientist,Low,Married,4284,1,16,2,Better,5,33-37
0,Travel_Rarely,Research & Development,16,College,Other,Female,Medium,2,Manufacturing Director,Medium,Married,4788,1,4,2,Better,3,33-37
0,Travel_Rarely,Research & Development,25,College,Life Sciences,Female,Medium,2,Manufacturing Director,Very High,Married,5906,0,10,2,Good,9,43-47
0,Travel_Frequently,Human Resources,2,Below College,Human Resources,Male,Medium,2,Human Resources,Very High,Single,3886,0,10,2,Good,10,33-37
0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,High,4,Manager,Low,Divorced,16823,0,22,3,Better,19,38-42
0,Travel_Rarely,Research & Development,1,College,Life Sciences,Female,Medium,1,Research Scientist,High,Married,2933,1,1,3,Good,1,23-27
0,Travel_Rarely,Sales,2,College,Medical,Female,Very High,2,Sales Executive,High,Single,6500,0,9,5,Good,8,23-27
0,Travel_Frequently,Research & Development,22,Bachelor,Medical,Female,High,4,Manager,Very High,Divorced,17174,0,24,3,Better,22,43-47
0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,Very High,2,Healthcare Representative,Low,Married,5033,0,10,5,Better,2,43-47
1,Non-Travel,Research & Development,16,Master,Technical Degree,Male,Low,1,Research Scientist,Low,Married,2307,1,5,2,Better,5,33-37
1,Travel_Rarely,Research & Development,24,College,Life Sciences,Male,High,1,Laboratory Technician,Very High,Single,2587,0,5,3,Better,4,53-57
0,Travel_Rarely,Sales,17,College,Marketing,Male,Medium,2,Sales Executive,Medium,Married,5507,0,12,1,Bad,4,33-37
0,Travel_Rarely,Sales,8,Bachelor,Marketing,Female,High,2,Sales Executive,Medium,Married,4393,0,14,3,Better,5,38-42
0,Travel_Rarely,Research & Development,6,Bachelor,Medical,Male,High,3,Research Director,Low,Married,13348,0,18,3,Best,13,38-42
0,Travel_Rarely,Sales,10,College,Medical,Female,High,2,Sales Executive,Very High,Divorced,6583,1,8,2,Better,5,28-32
0,Travel_Rarely,Sales,3,Below College,Medical,Female,Medium,2,Sales Executive,Very High,Married,8103,1,9,3,Good,4,33-37
0,Travel_Rarely,Research & Development,4,Bachelor,Medical,Female,Very High,1,Laboratory Technician,High,Divorced,3978,0,4,0,Good,2,28-32
0,Travel_Frequently,Research & Development,6,Bachelor,Other,Male,Very High,1,Laboratory Technician,Very High,Married,2544,0,8,3,Better,7,23-27
0,Travel_Frequently,Research & Development,1,Master,Medical,Male,High,2,Healthcare Representative,High,Single,5399,0,12,3,Better,4,43-47
0,Travel_Rarely,Sales,10,Master,Marketing,Male,High,2,Sales Executive,High,Single,5487,0,10,2,Good,10,28-32
0,Travel_Frequently,Sales,1,College,Life Sciences,Male,Medium,2,Sales Executive,Very High,Married,6834,1,7,2,Better,7,23-27
1,Travel_Frequently,Sales,24,Bachelor,Technical Degree,Male,Very High,1,Sales Representative,Low,Single,1091,0,1,3,Better,1,28-32
0,Non-Travel,Sales,21,Master,Life Sciences,Female,Low,2,Sales Executive,High,Married,5736,0,10,1,Better,3,38-42
0,Travel_Rarely,Research & Development,2,Master,Technical Degree,Male,High,1,Research Scientist,Medium,Married,2226,0,6,3,Good,5,23-27
0,Travel_Frequently,Research & Development,22,Master,Other,Male,Medium,2,Research Scientist,Very High,Married,5747,1,16,3,Better,15,33-37
1,Travel_Rarely,Sales,13,College,Marketing,Female,High,2,Sales Executive,High,Single,9854,1,6,0,Better,2,23-27
0,Non-Travel,Research & Development,14,Master,Technical Degree,Male,High,2,Research Scientist,Medium,Married,5467,0,16,4,Best,8,43-47
0,Travel_Rarely,Sales,11,Doctor,Marketing,Female,Medium,2,Sales Executive,Low,Married,5380,0,6,3,Better,0,53-57
0,Travel_Rarely,Research & Development,9,College,Medical,Male,High,2,Manufacturing Director,Low,Married,5151,0,10,3,Better,10,38-42
0,Travel_Frequently,Research & Development,8,Bachelor,Medical,Female,Medium,2,Research Scientist,Medium,Divorced,2133,1,20,3,Better,20,33-37
0,Travel_Rarely,Sales,21,Bachelor,Life Sciences,Female,High,4,Manager,Very High,Married,17875,1,29,2,Good,1,53-57
1,Travel_Frequently,Research & Development,5,College,Life Sciences,Female,Very High,1,Research Scientist,High,Single,2432,1,8,2,Better,4,28-32
0,Travel_Rarely,Research & Development,9,College,Life Sciences,Male,High,1,Research Scientist,Very High,Divorced,4771,0,10,0,Best,5,33-37
0,Travel_Frequently,Research & Development,2,Below College,Life Sciences,Male,High,5,Research Director,Very High,Married,19161,0,28,3,Better,5,48-52
0,Travel_Rarely,Sales,12,Master,Marketing,Male,High,2,Sales Executive,Very High,Divorced,5087,1,14,4,Better,0,38-42
1,Travel_Frequently,Human Resources,22,Bachelor,Human Resources,Female,Medium,1,Human Resources,Medium,Married,2863,0,1,2,Better,1,23-27
0,Travel_Rarely,Sales,18,Master,Medical,Male,High,2,Sales Executive,Low,Married,5561,0,6,2,Bad,5,33-37
0,Non-Travel,Research & Development,16,Bachelor,Medical,Male,High,1,Research Scientist,High,Single,2144,0,5,3,Good,5,23-27
0,Non-Travel,Research & Development,3,College,Medical,Male,High,1,Research Scientist,Low,Divorced,3065,1,4,3,Best,4,28-32
0,Non-Travel,Research & Development,9,Master,Life Sciences,Male,Very High,1,Laboratory Technician,Medium,Married,2810,0,5,3,Better,5,33-37
0,Travel_Rarely,Sales,1,Bachelor,Marketing,Male,High,3,Sales Executive,Very High,Single,9888,0,14,3,Good,14,33-37
0,Travel_Rarely,Sales,13,Master,Medical,Male,High,3,Sales Executive,High,Divorced,8628,0,9,2,Good,8,33-37
0,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,High,1,Laboratory Technician,Low,Single,2867,0,8,6,Good,7,23-27
0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,High,2,Healthcare Representative,Low,Married,5373,0,6,5,Good,5,28-32
0,Non-Travel,Research & Development,15,Master,Medical,Female,High,2,Healthcare Representative,Very High,Divorced,6667,0,9,6,Better,5,28-32
0,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,Male,Low,2,Research Scientist,Low,Married,5003,0,10,6,Better,10,28-32
1,Travel_Rarely,Research & Development,17,Bachelor,Technical Degree,Male,Medium,1,Laboratory Technician,Very High,Divorced,2367,0,6,2,Good,4,23-27
0,Travel_Rarely,Sales,1,Bachelor,Life Sciences,Male,Medium,1,Sales Representative,Low,Single,2858,0,20,3,Good,1,33-37
0,Travel_Rarely,Sales,7,Master,Life Sciences,Female,High,2,Sales Executive,Very High,Married,5204,1,10,2,Better,10,33-37
0,Travel_Rarely,Sales,9,Bachelor,Marketing,Male,High,2,Sales Executive,Very High,Single,4105,0,7,5,Better,7,23-27
0,Travel_Rarely,Research & Development,5,Master,Life Sciences,Male,Medium,2,Manufacturing Director,Very High,Single,9679,0,8,1,Better,1,28-32
1,Travel_Frequently,Sales,26,Master,Marketing,Male,High,2,Sales Executive,Very High,Married,5617,1,10,4,Better,10,28-32
1,Travel_Rarely,Sales,24,Master,Life Sciences,Male,High,3,Sales Executive,Low,Single,10448,1,15,2,Good,2,48-52
0,Travel_Rarely,Research & Development,9,College,Life Sciences,Female,High,2,Research Scientist,High,Married,2897,0,9,6,Good,4,53-57
0,Travel_Frequently,Research & Development,7,College,Life Sciences,Male,High,2,Healthcare Representative,High,Divorced,5968,0,9,2,Better,9,28-32
0,Travel_Rarely,Research & Development,11,Bachelor,Life Sciences,Male,High,3,Healthcare Representative,High,Married,7510,0,10,1,Better,10,38-42
0,Travel_Frequently,Human Resources,1,Master,Other,Male,High,1,Human Resources,Medium,Married,2991,1,7,2,Better,6,33-37
0,Travel_Rarely,Human Resources,26,Master,Human Resources,Male,Very High,5,Manager,Medium,Married,19636,1,35,0,Better,10,53-57
0,Travel_Rarely,Research & Development,2,Below College,Medical,Female,Low,1,Laboratory Technician,Very High,Divorced,1129,1,1,4,Better,1,28-32
0,Travel_Rarely,Sales,15,Master,Marketing,Male,High,4,Sales Executive,Low,Single,13341,0,21,3,Better,20,38-42
0,Non-Travel,Research & Development,23,College,Life Sciences,Male,Medium,2,Research Scientist,High,Single,4332,0,20,2,Better,20,38-42
0,Non-Travel,Research & Development,10,Bachelor,Medical,Female,High,3,Research Director,High,Married,11031,0,13,2,Best,11,28-32
0,Travel_Rarely,Research & Development,10,Bachelor,Medical,Female,High,2,Manufacturing Director,Low,Single,4440,1,9,3,Better,5,53-57
0,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,Medium,2,Healthcare Representative,High,Single,4617,0,4,2,Good,4,23-27
0,Travel_Rarely,Research & Development,12,College,Other,Male,High,1,Laboratory Technician,Very High,Single,2647,0,5,6,Best,5,18-22
0,Travel_Frequently,Research & Development,11,Bachelor,Technical Degree,Female,High,2,Laboratory Technician,High,Married,6323,0,10,2,Best,10,38-42
0,Travel_Rarely,Sales,2,College,Marketing,Female,High,2,Sales Executive,Medium,Married,5677,0,15,4,Better,11,38-42
0,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,Female,High,1,Human Resources,Medium,Married,2187,0,6,3,Better,2,23-27
0,Travel_Rarely,Research & Development,1,College,Medical,Male,High,1,Laboratory Technician,Medium,Married,3748,0,12,6,Good,12,28-32
0,Travel_Rarely,Research & Development,2,Below College,Other,Male,High,1,Laboratory Technician,High,Divorced,3977,1,7,2,Good,2,23-27
0,Travel_Rarely,Research & Development,25,Bachelor,Medical,Male,High,3,Healthcare Representative,High,Single,8633,0,25,3,Better,17,43-47
0,Non-Travel,Research & Development,1,College,Medical,Male,Medium,1,Laboratory Technician,High,Divorced,2008,0,1,2,Good,1,28-32
0,Travel_Rarely,Sales,1,Master,Life Sciences,Male,High,2,Sales Executive,Medium,Married,4440,0,16,3,Better,15,33-37
0,Travel_Rarely,Sales,2,College,Life Sciences,Male,High,1,Sales Representative,High,Married,3067,0,3,1,Better,2,28-32
0,Travel_Frequently,Research & Development,6,Master,Life Sciences,Male,Medium,2,Manufacturing Director,High,Married,5321,0,10,1,Better,8,33-37
0,Travel_Rarely,Research & Development,18,Master,Life Sciences,Male,High,2,Research Scientist,Low,Divorced,5410,1,9,3,Good,4,38-42
0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,Male,High,1,Research Scientist,Very High,Married,2782,0,12,3,Better,5,38-42
0,Non-Travel,Research & Development,1,Below College,Medical,Female,High,3,Research Director,Medium,Married,11957,0,14,3,Bad,13,43-47
0,Travel_Rarely,Research & Development,11,Master,Medical,Male,High,1,Laboratory Technician,High,Married,2660,1,5,3,Better,2,33-37
0,Travel_Rarely,Research & Development,1,College,Life Sciences,Male,High,1,Research Scientist,High,Single,3375,0,4,2,Best,3,18-22
0,Travel_Rarely,Research & Development,9,Master,Medical,Male,High,2,Research Scientist,High,Single,5098,0,10,5,Better,10,33-37
0,Travel_Rarely,Research & Development,15,College,Medical,Female,High,2,Healthcare Representative,Very High,Married,4878,1,10,6,Better,9,28-32
0,Travel_Rarely,Research & Development,29,Master,Life Sciences,Female,Medium,1,Laboratory Technician,Medium,Single,2837,0,6,3,Better,6,28-32
0,Travel_Rarely,Research & Development,1,Master,Life Sciences,Male,High,1,Laboratory Technician,Very High,Married,2406,0,8,3,Good,1,38-42
0,Travel_Rarely,Sales,1,Master,Medical,Male,Medium,1,Sales Representative,Medium,Married,2269,0,3,2,Better,2,28-32
0,Travel_Rarely,Research & Development,24,Below College,Life Sciences,Male,High,2,Research Scientist,Very High,Single,4108,0,18,2,Better,7,38-42
0,Travel_Rarely,Research & Development,10,Bachelor,Medical,Female,Low,3,Research Director,High,Married,13206,0,20,3,Better,18,33-37
0,Travel_Rarely,Sales,1,Master,Marketing,Female,High,3,Sales Executive,Very High,Married,10422,0,14,3,Better,14,28-32
0,Travel_Rarely,Research & Development,10,Bachelor,Life Sciences,Female,Very High,3,Research Director,Very High,Married,13744,1,16,2,Better,16,33-37
0,Travel_Rarely,Sales,8,College,Other,Female,High,2,Sales Executive,High,Divorced,4907,1,6,3,Good,5,23-27
0,Non-Travel,Sales,29,Master,Life Sciences,Male,High,1,Sales Representative,Very High,Divorced,3482,0,16,3,Good,9,48-52
0,Travel_Rarely,Research & Development,1,Bachelor,Medical,Male,High,1,Research Scientist,Very High,Single,2436,1,6,2,Better,4,43-47
0,Travel_Rarely,Sales,5,Below College,Medical,Male,High,1,Sales Representative,Low,Single,2380,1,2,6,Better,2,18-22
0,Non-Travel,Research & Development,9,Bachelor,Life Sciences,Male,High,5,Manager,Very High,Single,19431,0,21,3,Good,6,38-42
1,Travel_Frequently,Sales,9,Bachelor,Marketing,Male,High,1,Sales Representative,Low,Married,1790,0,1,3,Good,1,18-22
0,Travel_Rarely,Sales,3,Bachelor,Medical,Female,Medium,3,Sales Executive,Very High,Married,7644,0,10,2,Better,9,33-37
0,Travel_Frequently,Research & Development,4,College,Life Sciences,Female,High,2,Manufacturing Director,Medium,Divorced,5131,0,18,3,Better,4,33-37
0,Non-Travel,Research & Development,1,Master,Life Sciences,Male,High,2,Healthcare Representative,High,Divorced,6306,0,13,2,Good,13,53-57
1,Travel_Rarely,Research & Development,1,Master,Medical,Male,High,1,Research Scientist,Very High,Married,4787,1,4,3,Best,2,28-32
0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,Male,High,5,Manager,High,Married,18880,0,24,2,Good,22,38-42
1,Travel_Rarely,Research & Development,7,College,Technical Degree,Male,High,1,Laboratory Technician,High,Married,2339,0,14,4,Bad,10,53-57
0,Travel_Rarely,Research & Development,28,Master,Life Sciences,Female,Medium,4,Manufacturing Director,Medium,Married,13570,0,21,3,Better,20,38-42
0,Travel_Rarely,Sales,28,Bachelor,Marketing,Female,Medium,2,Sales Executive,High,Married,6712,0,8,2,Better,8,33-37
0,Non-Travel,Sales,15,Master,Marketing,Male,Low,2,Sales Executive,Very High,Divorced,5406,0,15,4,Good,15,33-37
0,Travel_Rarely,Sales,3,Bachelor,Life Sciences,Male,Medium,2,Sales Executive,Medium,Divorced,8938,0,14,5,Better,5,38-42
0,Travel_Rarely,Research & Development,2,Bachelor,Technical Degree,Male,High,1,Research Scientist,Low,Single,2439,0,4,4,Better,4,28-32
0,Travel_Rarely,Human Resources,26,Master,Life Sciences,Female,High,3,Human Resources,Very High,Single,8837,1,9,2,Better,9,33-37
0,Travel_Rarely,Sales,10,College,Life Sciences,Female,High,2,Sales Executive,Very High,Married,5343,0,10,1,Better,10,33-37
1,Travel_Frequently,Sales,1,Master,Life Sciences,Male,High,2,Sales Executive,High,Divorced,6728,0,12,3,Better,6,48-52
0,Travel_Rarely,Sales,11,Master,Marketing,Female,Medium,2,Sales Executive,Very High,Married,6652,0,8,2,Good,6,33-37
0,Travel_Rarely,Sales,20,Bachelor,Life Sciences,Female,High,2,Sales Executive,High,Single,4850,0,8,3,Better,5,43-47
0,Travel_Rarely,Research & Development,2,Master,Life Sciences,Male,Medium,1,Research Scientist,High,Single,2809,0,8,2,Better,2,38-42
0,Travel_Frequently,Research & Development,18,Master,Life Sciences,Male,High,2,Healthcare Representative,High,Married,5689,1,10,2,Best,10,33-37
